Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Pizza Complexity,Traffic Impact,Order Hour,Restaurant Avg Time
ORD258,Domino's,"Austin, TX",2024-09-11 19:15:00,2024-09-11 19:35:00,20,Medium,Non-Veg,2,3.5,Medium,Card,True,False,5.714285714285714,0.5714285714285714,September,Online,8.4,11.6,False,4,2,19,30.25943396226415
ORD259,Domino's,"Seattle, WA",2024-09-12 20:30:00,2024-09-12 20:50:00,20,Small,Vegan,1,2.5,Low,Wallet,True,False,8.0,0.4,September,Online,6.0,14.0,False,1,1,20,30.25943396226415
ORD260,Domino's,"Chicago, IL",2024-09-13 18:45:00,2024-09-13 19:10:00,25,XL,Cheese Burst,5,4.5,High,UPI,True,False,5.555555555555555,1.111111111111111,September,Online,10.8,14.2,False,20,3,18,30.25943396226415
ORD261,Domino's,"Miami, FL",2024-09-14 19:00:00,2024-09-14 19:20:00,20,Medium,Non-Veg,3,3.0,Medium,Cash,True,True,6.666666666666667,1.0,September,Offline,7.199999999999999,12.8,False,6,2,19,30.25943396226415
ORD262,Domino's,"Denver, CO",2024-09-15 20:00:00,2024-09-15 20:25:00,25,Large,Veg,4,5.0,High,Card,True,True,5.0,0.8,September,Online,12.0,13.0,False,12,3,20,30.25943396226415
ORD263,Domino's,"Boston, MA",2024-09-16 18:30:00,2024-09-16 18:50:00,20,Small,Vegan,2,2.0,Low,Wallet,True,False,10.0,1.0,September,Online,4.8,15.2,False,2,1,18,30.25943396226415
ORD264,Domino's,"Dallas, TX",2024-09-17 19:45:00,2024-09-17 20:10:00,25,XL,Cheese Burst,5,4.5,Medium,UPI,True,False,5.555555555555555,1.111111111111111,September,Online,10.8,14.2,False,20,2,19,30.25943396226415
ORD265,Domino's,"Los Angeles, CA",2024-09-18 18:00:00,2024-09-18 18:20:00,20,Medium,Non-Veg,3,3.5,High,Cash,True,False,5.714285714285714,0.8571428571428571,September,Offline,8.4,11.6,False,6,3,18,30.25943396226415
ORD266,Domino's,"New York, NY",2024-09-19 20:15:00,2024-09-19 20:40:00,25,Large,Veg,4,5.0,High,Card,True,False,5.0,0.8,September,Online,12.0,13.0,False,12,3,20,30.25943396226415
ORD267,Domino's,"San Jose, CA",2024-09-10 18:00:00,2024-09-10 18:20:00,20,Medium,Veg,2,3.0,Low,Cash,True,False,6.666666666666667,0.6666666666666666,September,Offline,7.199999999999999,12.8,False,4,1,18,30.25943396226415
ORD268,Papa John's,"Austin, TX",2024-09-11 19:15:00,2024-09-11 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Card,True,False,5.0,0.6666666666666666,September,Online,14.4,15.6,False,12,2,19,28.18627450980392
ORD269,Pizza Hut,"Seattle, WA",2024-09-12 20:30:00,2024-09-12 21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,True,False,5.0,0.625,September,Online,19.2,20.8,True,20,3,20,29.94845360824742
ORD270,Little Caesars,"Chicago, IL",2024-09-13 18:45:00,2024-09-13 19:05:00,20,Small,Vegan,1,2.5,Low,UPI,True,False,8.0,0.4,September,Online,6.0,14.0,False,1,1,18,28.84422110552764
ORD271,Marco's Pizza,"Miami, FL",2024-09-14 19:00:00,2024-09-14 19:50:00,50,Large,Non-Veg,4,10.0,High,Cash,True,True,5.0,0.4,September,Offline,24.0,26.0,True,12,3,19,30.28645833333333
ORD272,Domino's,"Denver, CO",2024-09-15 20:00:00,2024-09-15 20:35:00,35,Medium,Veg,3,5.5,Medium,Card,True,True,6.363636363636363,0.5454545454545454,September,Online,13.2,21.8,True,6,2,20,30.25943396226415
ORD273,Papa John's,"Boston, MA",2024-09-16 18:30:00,2024-09-16 18:50:00,20,Small,Vegan,2,2.0,Low,Wallet,True,False,10.0,1.0,September,Online,4.8,15.2,False,2,1,18,28.18627450980392
ORD274,Pizza Hut,"Dallas, TX",2024-09-17 19:45:00,2024-09-17 20:25:00,40,XL,Cheese Burst,5,7.5,High,UPI,True,False,5.333333333333333,0.6666666666666666,September,Online,18.0,22.0,True,20,3,19,29.94845360824742
ORD275,Little Caesars,"Los Angeles, CA",2024-09-18 18:00:00,2024-09-18 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Cash,True,False,7.5,0.75,September,Offline,9.6,20.4,False,6,2,18,28.84422110552764
ORD276,Marco's Pizza,"New York, NY",2024-09-19 20:15:00,2024-09-19 21:00:00,45,Large,Veg,4,9.0,High,Card,True,False,5.0,0.4444444444444444,September,Online,21.6,23.4,True,12,3,20,30.28645833333333
ORD278,Domino's,"New York, NY",2024-09-15 18:45:00,2024-09-15 19:10:00,25,Large,Veg,3,5.0,High,Domino's Cash,True,True,5.0,0.6,September,Offline,12.0,13.0,False,9,3,18,30.25943396226415
ORD279,Pizza Hut,"Los Angeles, CA",2024-09-16 20:00:00,2024-09-16 20:30:00,30,XL,Cheese Burst,5,6.5,Medium,Card,True,False,4.615384615384615,0.7692307692307693,September,Online,15.6,14.4,False,20,2,20,29.94845360824742
ORD280,Papa John's,"Chicago, IL",2024-09-17 19:15:00,2024-09-17 19:35:00,20,Medium,Non-Veg,4,4.0,Low,UPI,True,False,5.0,1.0,September,Online,9.6,10.4,False,8,1,19,28.18627450980392
ORD281,Little Caesars,"Houston, TX",2024-09-18 18:30:00,2024-09-18 19:05:00,35,Small,Vegan,2,7.5,High,Wallet,True,False,4.666666666666667,0.2666666666666667,September,Online,18.0,17.0,True,2,3,18,28.84422110552764
ORD282,Marco's Pizza,"Phoenix, AZ",2024-09-19 13:00:00,2024-09-19 13:20:00,20,Medium,Non-Veg,3,3.5,Low,Card,False,False,5.714285714285714,0.8571428571428571,September,Online,8.4,11.6,False,6,1,13,30.28645833333333
ORD283,Domino's,"Miami, FL",2024-09-20 18:45:00,2024-09-20 19:15:00,30,Large,Veg,4,6.0,Medium,Domino's Cash,True,False,5.0,0.6666666666666666,September,Offline,14.4,15.6,False,12,2,18,30.25943396226415
ORD284,Pizza Hut,"Denver, CO",2024-09-21 20:15:00,2024-09-21 20:40:00,25,XL,Cheese Burst,5,5.0,Low,UPI,True,True,5.0,1.0,September,Online,12.0,13.0,False,20,1,20,29.94845360824742
ORD285,Papa John's,"Boston, MA",2024-09-22 19:30:00,2024-09-22 19:55:00,25,Small,Vegan,2,4.0,High,Wallet,True,True,6.25,0.5,September,Online,9.6,15.4,False,2,3,19,28.18627450980392
ORD286,Little Caesars,"Dallas, TX",2024-09-23 18:00:00,2024-09-23 18:20:00,20,Medium,Non-Veg,3,3.0,Medium,Card,True,False,6.666666666666667,1.0,September,Online,7.199999999999999,12.8,False,6,2,18,28.84422110552764
ORD287,Marco's Pizza,"Seattle, WA",2024-09-24 13:15:00,2024-09-24 13:45:00,30,Medium,Non-Veg,3,6.0,High,UPI,False,False,5.0,0.5,September,Online,14.4,15.6,False,6,3,13,30.28645833333333
ORD288,Domino's,"New York, NY",2024-09-25 18:30:00,2024-09-25 19:00:00,30,Large,Veg,4,5.5,High,Domino's Cash,True,False,5.454545454545454,0.7272727272727273,September,Offline,13.2,16.8,False,12,3,18,30.25943396226415
ORD289,Pizza Hut,"Los Angeles, CA",2024-09-26 19:45:00,2024-09-26 20:10:00,25,XL,Cheese Burst,5,4.5,Low,Cash,True,False,5.555555555555555,1.111111111111111,September,Offline,10.8,14.2,False,20,1,19,29.94845360824742
ORD290,Papa John's,"Chicago, IL",2024-09-27 20:15:00,2024-09-27 20:40:00,25,Medium,Non-Veg,4,3.5,Medium,Card,True,False,7.142857142857143,1.142857142857143,September,Online,8.4,16.6,False,8,2,20,28.18627450980392
ORD291,Little Caesars,"Houston, TX",2024-09-28 18:30:00,2024-09-28 18:50:00,20,Small,Vegan,2,2.0,Low,Wallet,True,True,10.0,1.0,September,Online,4.8,15.2,False,2,1,18,28.84422110552764
ORD292,Marco's Pizza,"Phoenix, AZ",2024-09-29 13:00:00,2024-09-29 13:20:00,20,Medium,Non-Veg,3,3.0,Low,UPI,False,True,6.666666666666667,1.0,September,Online,7.199999999999999,12.8,False,6,1,13,30.28645833333333
ORD293,Domino's,"Miami, FL",2024-09-30 18:30:00,2024-09-30 18:55:00,25,Large,Veg,4,5.0,High,Domino's Cash,True,False,5.0,0.8,September,Offline,12.0,13.0,False,12,3,18,30.25943396226415
ORD294,Pizza Hut,"Denver, CO",2024-10-01 19:45:00,2024-10-01 20:10:00,25,XL,Cheese Burst,5,4.0,High,Card,True,False,6.25,1.25,October,Online,9.6,15.4,False,20,3,19,29.94845360824742
ORD295,Papa John's,"Boston, MA",2024-10-02 20:15:00,2024-10-02 20:40:00,25,Small,Vegan,2,2.5,Medium,Wallet,True,False,10.0,0.8,October,Online,6.0,19.0,False,2,2,20,28.18627450980392
ORD296,Little Caesars,"Dallas, TX",2024-10-03 18:30:00,2024-10-03 18:50:00,20,Medium,Non-Veg,3,3.5,Low,UPI,True,False,5.714285714285714,0.8571428571428571,October,Online,8.4,11.6,False,6,1,18,28.84422110552764
ORD297,Marco's Pizza,"Seattle, WA",2024-10-04 13:00:00,2024-10-04 13:20:00,20,Medium,Non-Veg,3,3.5,Low,Card,False,False,5.714285714285714,0.8571428571428571,October,Online,8.4,11.6,False,6,1,13,30.28645833333333
ORD298,Domino's,"New York, NY",2024-10-05 18:30:00,2024-10-05 18:55:00,25,Large,Veg,4,5.0,High,Domino's Cash,True,True,5.0,0.8,October,Offline,12.0,13.0,False,12,3,18,30.25943396226415
ORD299,Pizza Hut,"Los Angeles, CA",2024-10-06 19:45:00,2024-10-06 20:10:00,25,XL,Cheese Burst,5,4.5,Low,Cash,True,True,5.555555555555555,1.111111111111111,October,Offline,10.8,14.2,False,20,1,19,29.94845360824742
ORD300,Papa John's,"Chicago, IL",2024-10-07 20:15:00,2024-10-07 20:40:00,25,Medium,Non-Veg,4,3.5,Medium,Card,True,False,7.142857142857143,1.142857142857143,October,Online,8.4,16.6,False,8,2,20,28.18627450980392
ORD301,Little Caesars,"Houston, TX",2024-10-08 18:30:00,2024-10-08 18:50:00,20,Small,Vegan,2,2.0,Low,Wallet,True,False,10.0,1.0,October,Online,4.8,15.2,False,2,1,18,28.84422110552764
ORD302,Marco's Pizza,"Phoenix, AZ",2024-10-09 13:00:00,2024-10-09 13:20:00,20,Medium,Non-Veg,3,3.0,Low,UPI,False,False,6.666666666666667,1.0,October,Online,7.199999999999999,12.8,False,6,1,13,30.28645833333333
ORD303,Domino's,"Miami, FL",2024-10-10 18:30:00,2024-10-10 18:55:00,25,Large,Veg,4,5.0,High,Domino's Cash,True,False,5.0,0.8,October,Offline,12.0,13.0,False,12,3,18,30.25943396226415
ORD304,Pizza Hut,"Denver, CO",2024-10-11 19:45:00,2024-10-11 20:10:00,25,XL,Cheese Burst,5,4.5,Low,Card,True,False,5.555555555555555,1.111111111111111,October,Online,10.8,14.2,False,20,1,19,29.94845360824742
ORD305,Papa John's,"Boston, MA",2024-10-12 20:15:00,2024-10-12 20:40:00,25,Small,Vegan,2,2.5,Medium,Wallet,True,True,10.0,0.8,October,Online,6.0,19.0,False,2,2,20,28.18627450980392
ORD306,Little Caesars,"Dallas, TX",2024-10-13 18:30:00,2024-10-13 18:50:00,20,Medium,Non-Veg,3,3.5,Low,UPI,True,True,5.714285714285714,0.8571428571428571,October,Online,8.4,11.6,False,6,1,18,28.84422110552764
ORD307,Domino's,"New York, NY",2024-08-26 18:00:00,2024-08-26 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,August,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415
ORD308,Papa John's,"Chicago, IL",2024-08-27 19:15:00,2024-08-27 19:45:00,30,Large,Non-Veg,4,6.0,Medium,UPI,True,False,5.0,0.6666666666666666,August,Online,14.4,15.6,False,12,2,19,28.18627450980392
ORD309,Pizza Hut,"Los Angeles, CA",2024-08-28 20:30:00,2024-08-28 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,False,5.0,0.625,August,Offline,19.2,20.8,True,20,3,20,29.94845360824742
ORD310,Little Caesars,"Houston, TX",2024-08-29 18:45:00,2024-08-29 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,August,Offline,6.0,14.0,False,1,1,18,28.84422110552764
ORD311,Marco's Pizza,"Phoenix, AZ",2024-08-30 19:00:00,2024-08-30 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,August,Online,24.0,26.0,True,12,3,19,30.28645833333333
ORD312,Domino's,"Miami, FL",2024-08-31 20:00:00,2024-08-31 20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,August,Online,13.2,21.8,True,6,2,20,30.25943396226415
ORD313,Papa John's,"Denver, CO",2024-09-01 18:30:00,2024-09-01 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,True,10.0,1.0,September,Online,4.8,15.2,False,2,1,18,28.18627450980392
ORD314,Pizza Hut,"Boston, MA",2024-09-02 19:45:00,2024-09-02 20:25:00,40,XL,Cheese Burst,5,7.5,High,Hut Points,True,False,5.333333333333333,0.6666666666666666,September,Offline,18.0,22.0,True,20,3,19,29.94845360824742
ORD315,Little Caesars,"Dallas, TX",2024-09-03 18:00:00,2024-09-03 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Cash,True,False,7.5,0.75,September,Offline,9.6,20.4,False,6,2,18,28.84422110552764
ORD316,Marco's Pizza,"Seattle, WA",2024-09-04 20:15:00,2024-09-04 21:00:00,45,Large,Veg,4,9.0,High,Wallet,True,False,5.0,0.4444444444444444,September,Online,21.6,23.4,True,12,3,20,30.28645833333333
ORD317,Domino's,"San Jose, CA",2024-09-05 18:00:00,2024-09-05 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,September,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415
ORD318,Papa John's,"Austin, TX",2024-09-06 19:15:00,2024-09-06 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Cash,True,False,5.0,0.6666666666666666,September,Offline,14.4,15.6,False,12,2,19,28.18627450980392
ORD319,Pizza Hut,"San Diego, CA",2024-09-07 20:30:00,2024-09-07 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,True,5.0,0.625,September,Offline,19.2,20.8,True,20,3,20,29.94845360824742
ORD320,Little Caesars,"Jacksonville, FL",2024-09-08 18:45:00,2024-09-08 19:05:00,20,Small,Vegan,1,2.5,Low,Wallet,True,True,8.0,0.4,September,Online,6.0,14.0,False,1,1,18,28.84422110552764
ORD321,Marco's Pizza,"Fort Worth, TX",2024-09-09 19:00:00,2024-09-09 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,September,Online,24.0,26.0,True,12,3,19,30.28645833333333
ORD322,Domino's,"Columbus, OH",2024-09-10 20:00:00,2024-09-10 20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,September,Online,13.2,21.8,True,6,2,20,30.25943396226415
ORD323,Papa John's,"Charlotte, NC",2024-09-11 18:30:00,2024-09-11 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,September,Online,4.8,15.2,False,2,1,18,28.18627450980392
ORD324,Pizza Hut,"Indianapolis, IN",2024-09-12 19:45:00,2024-09-12 20:25:00,40,XL,Cheese Burst,5,7.5,High,Hut Points,True,False,5.333333333333333,0.6666666666666666,September,Offline,18.0,22.0,True,20,3,19,29.94845360824742
ORD325,Little Caesars,"San Francisco, CA",2024-09-13 18:00:00,2024-09-13 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Cash,True,False,7.5,0.75,September,Offline,9.6,20.4,False,6,2,18,28.84422110552764
ORD326,Marco's Pizza,"Charlotte, NC",2024-09-14 20:15:00,2024-09-14 21:00:00,45,Large,Veg,4,9.0,High,Wallet,True,True,5.0,0.4444444444444444,September,Online,21.6,23.4,True,12,3,20,30.28645833333333
ORD327,Domino's,"Detroit, MI",2024-09-15 18:00:00,2024-09-15 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,True,6.666666666666667,0.6666666666666666,September,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415
ORD328,Papa John's,"El Paso, TX",2024-09-16 19:15:00,2024-09-16 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Cash,True,False,5.0,0.6666666666666666,September,Offline,14.4,15.6,False,12,2,19,28.18627450980392
ORD329,Pizza Hut,"Memphis, TN",2024-09-17 20:30:00,2024-09-17 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,False,5.0,0.625,September,Offline,19.2,20.8,True,20,3,20,29.94845360824742
ORD330,Little Caesars,"Baltimore, MD",2024-09-18 18:45:00,2024-09-18 19:05:00,20,Small,Vegan,1,2.5,Low,Wallet,True,False,8.0,0.4,September,Online,6.0,14.0,False,1,1,18,28.84422110552764
ORD331,Marco's Pizza,"Boston, MA",2024-09-19 19:00:00,2024-09-19 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,September,Online,24.0,26.0,True,12,3,19,30.28645833333333
ORD332,Domino's,"New York, NY",2024-09-20 18:00:00,2024-09-20 18:20:00,20,Medium,Veg,2,3.0,Low,Domino's Cash,True,False,6.666666666666667,0.6666666666666666,September,Offline,7.199999999999999,12.8,False,4,1,18,30.25943396226415
ORD333,Papa John's,"Chicago, IL",2024-09-21 19:15:00,2024-09-21 19:45:00,30,Large,Non-Veg,4,6.0,Medium,UPI,True,True,5.0,0.6666666666666666,September,Online,14.4,15.6,False,12,2,19,28.18627450980392
ORD334,Pizza Hut,"Los Angeles, CA",2024-09-22 20:30:00,2024-09-22 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,True,5.0,0.625,September,Offline,19.2,20.8,True,20,3,20,29.94845360824742
ORD335,Little Caesars,"Houston, TX",2024-09-23 18:45:00,2024-09-23 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,September,Offline,6.0,14.0,False,1,1,18,28.84422110552764
ORD336,Marco's Pizza,"Phoenix, AZ",2024-09-24 19:00:00,2024-09-24 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,September,Online,24.0,26.0,True,12,3,19,30.28645833333333
ORD337,Domino's,"Miami, FL",2024-09-25 20:00:00,2024-09-25 20:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,September,Online,7.199999999999999,12.8,False,4,1,20,30.25943396226415
ORD338,Papa John's,"Chicago, IL",2024-09-26 19:15:00,2024-09-26 19:45:00,30,Large,Non-Veg,4,6.0,Medium,UPI,True,False,5.0,0.6666666666666666,September,Online,14.4,15.6,False,12,2,19,28.18627450980392
ORD339,Pizza Hut,"Los Angeles, CA",2024-09-27 20:30:00,2024-09-27 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,False,5.0,0.625,September,Offline,19.2,20.8,True,20,3,20,29.94845360824742
ORD340,Little Caesars,"Houston, TX",2024-09-28 18:45:00,2024-09-28 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,September,Offline,6.0,14.0,False,1,1,18,28.84422110552764
ORD341,Marco's Pizza,"Phoenix, AZ",2024-09-29 19:00:00,2024-09-29 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,True,5.0,0.4,September,Online,24.0,26.0,True,12,3,19,30.28645833333333
ORD342,Domino's,"Miami, FL",2024-09-30 20:00:00,2024-09-30 20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,September,Online,13.2,21.8,True,6,2,20,30.25943396226415
ORD343,Papa John's,"Denver, CO",2024-10-01 18:30:00,2024-10-01 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,October,Online,4.8,15.2,False,2,1,18,28.18627450980392
ORD344,Pizza Hut,"Boston, MA",2024-10-02 19:45:00,2024-10-02 20:25:00,40,XL,Cheese Burst,5,7.5,High,Hut Points,True,False,5.333333333333333,0.6666666666666666,October,Offline,18.0,22.0,True,20,3,19,29.94845360824742
ORD345,Little Caesars,"Dallas, TX",2024-10-03 18:00:00,2024-10-03 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Cash,True,False,7.5,0.75,October,Offline,9.6,20.4,False,6,2,18,28.84422110552764
ORD346,Marco's Pizza,"Seattle, WA",2024-10-04 20:15:00,2024-10-04 21:00:00,45,Large,Veg,4,9.0,High,Wallet,True,False,5.0,0.4444444444444444,October,Online,21.6,23.4,True,12,3,20,30.28645833333333
ORD347,Domino's,"San Jose, CA",2024-10-05 18:00:00,2024-10-05 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,True,6.666666666666667,0.6666666666666666,October,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415
ORD348,Papa John's,"Austin, TX",2024-10-06 19:15:00,2024-10-06 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Cash,True,True,5.0,0.6666666666666666,October,Offline,14.4,15.6,False,12,2,19,28.18627450980392
ORD349,Pizza Hut,"San Diego, CA",2024-10-07 20:30:00,2024-10-07 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,False,5.0,0.625,October,Offline,19.2,20.8,True,20,3,20,29.94845360824742
ORD350,Little Caesars,"Jacksonville, FL",2024-10-08 18:45:00,2024-10-08 19:05:00,20,Small,Vegan,1,2.5,Low,Wallet,True,False,8.0,0.4,October,Online,6.0,14.0,False,1,1,18,28.84422110552764
ORD351,Marco's Pizza,"Fort Worth, TX",2024-10-09 19:00:00,2024-10-09 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,October,Online,24.0,26.0,True,12,3,19,30.28645833333333
ORD352,Domino's,"Columbus, OH",2024-10-10 20:00:00,2024-10-10 20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,October,Online,13.2,21.8,True,6,2,20,30.25943396226415
ORD353,Papa John's,"Charlotte, NC",2024-10-11 18:30:00,2024-10-11 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,October,Online,4.8,15.2,False,2,1,18,28.18627450980392
ORD354,Pizza Hut,"Indianapolis, IN",2024-10-12 19:45:00,2024-10-12 20:25:00,40,XL,Cheese Burst,5,7.5,High,Hut Points,True,True,5.333333333333333,0.6666666666666666,October,Offline,18.0,22.0,True,20,3,19,29.94845360824742
ORD355,Little Caesars,"San Francisco, CA",2024-10-13 18:00:00,2024-10-13 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Cash,True,True,7.5,0.75,October,Offline,9.6,20.4,False,6,2,18,28.84422110552764
ORD356,Marco's Pizza,"Charlotte, NC",2024-10-14 20:15:00,2024-10-14 21:00:00,45,Large,Veg,4,9.0,High,Wallet,True,False,5.0,0.4444444444444444,October,Online,21.6,23.4,True,12,3,20,30.28645833333333
ORD357,Domino's,"Detroit, MI",2024-10-15 18:00:00,2024-10-15 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,October,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415
ORD358,Papa John's,"El Paso, TX",2024-10-16 19:15:00,2024-10-16 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,October,Online,14.4,15.6,False,12,2,19,28.18627450980392
ORD359,Pizza Hut,"Memphis, TN",2024-10-17 20:30:00,2024-10-17 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,False,5.0,0.625,October,Offline,19.2,20.8,True,20,3,20,29.94845360824742
ORD360,Little Caesars,"Baltimore, MD",2024-10-18 18:45:00,2024-10-18 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,October,Offline,6.0,14.0,False,1,1,18,28.84422110552764
ORD361,Marco's Pizza,"Boston, MA",2024-10-19 19:00:00,2024-10-19 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,True,5.0,0.4,October,Online,24.0,26.0,True,12,3,19,30.28645833333333
ORD362,Domino's,"New York, NY",2024-10-20 18:00:00,2024-10-20 18:20:00,20,Medium,Veg,2,3.0,Low,Domino's Cash,True,True,6.666666666666667,0.6666666666666666,October,Offline,7.199999999999999,12.8,False,4,1,18,30.25943396226415
ORD363,Domino's,"Miami, FL",2024-10-21 20:00:00,2024-10-21 20:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,October,Online,7.199999999999999,12.8,False,4,1,20,30.25943396226415
ORD364,Papa John's,"Chicago, IL",2024-10-22 19:15:00,2024-10-22 19:45:00,30,Large,Non-Veg,4,6.0,Medium,UPI,True,False,5.0,0.6666666666666666,October,Online,14.4,15.6,False,12,2,19,28.18627450980392
ORD365,Pizza Hut,"Los Angeles, CA",2024-10-23 20:30:00,2024-10-23 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,False,5.0,0.625,October,Offline,19.2,20.8,True,20,3,20,29.94845360824742
ORD366,Little Caesars,"Houston, TX",2024-10-24 18:45:00,2024-10-24 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,October,Offline,6.0,14.0,False,1,1,18,28.84422110552764
ORD367,Marco's Pizza,"Phoenix, AZ",2024-10-25 19:00:00,2024-10-25 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,October,Online,24.0,26.0,True,12,3,19,30.28645833333333
ORD368,Domino's,"Miami, FL",2024-10-26 20:00:00,2024-10-26 20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,October,Online,13.2,21.8,True,6,2,20,30.25943396226415
ORD369,Papa John's,"Denver, CO",2024-10-27 18:30:00,2024-10-27 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,True,10.0,1.0,October,Online,4.8,15.2,False,2,1,18,28.18627450980392
ORD370,Pizza Hut,"Boston, MA",2024-10-28 19:45:00,2024-10-28 20:25:00,40,XL,Cheese Burst,5,7.5,High,Hut Points,True,False,5.333333333333333,0.6666666666666666,October,Offline,18.0,22.0,True,20,3,19,29.94845360824742
ORD371,Little Caesars,"Dallas, TX",2024-10-29 18:00:00,2024-10-29 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,Card,True,False,7.5,0.75,October,Online,9.6,20.4,False,6,2,18,28.84422110552764
ORD372,Marco's Pizza,"Seattle, WA",2024-10-30 20:15:00,2024-10-30 21:00:00,45,Large,Veg,4,9.0,High,Wallet,True,False,5.0,0.4444444444444444,October,Online,21.6,23.4,True,12,3,20,30.28645833333333
ORD373,Domino's,"San Jose, CA",2024-10-31 18:00:00,2024-10-31 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,October,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415
ORD374,Papa John's,"Austin, TX",2024-11-01 19:15:00,2024-11-01 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Cash,True,False,5.0,0.6666666666666666,November,Offline,14.4,15.6,False,12,2,19,28.18627450980392
ORD375,Pizza Hut,"San Diego, CA",2024-11-02 20:30:00,2024-11-02 21:10:00,40,XL,Cheese Burst,5,8.0,High,Hut Points,True,True,5.0,0.625,November,Offline,19.2,20.8,True,20,3,20,29.94845360824742
ORD376,Little Caesars,"Jacksonville, FL",2024-11-03 18:45:00,2024-11-03 19:05:00,20,Small,Vegan,1,2.5,Low,Wallet,True,True,8.0,0.4,November,Online,6.0,14.0,False,1,1,18,28.84422110552764
